Time,total GB/s read,total GB/s write
2018-12-21T09:28:00+00:00,0.079,-2.647
2018-12-21T13:20:00+00:00,0.062,-1.191
2018-12-21T17:12:00+00:00,0.116,-1.495
2018-12-21T21:04:00+00:00,0.073,-0.345
2018-12-22T00:56:00+00:00,0.026,-0.099
2018-12-22T04:48:00+00:00,0.032,-1.408
2018-12-22T08:40:00+00:00,0.04,-0.731
2018-12-22T12:32:00+00:00,0.036,-0.658
2018-12-22T16:24:00+00:00,0.03,-1.449
2018-12-22T20:16:00+00:00,0.043,-1.286
2018-12-23T00:08:00+00:00,0.01,-0.827
2018-12-23T04:00:00+00:00,0.027,-0.548
2018-12-23T07:52:00+00:00,0.039,-0.56
2018-12-23T11:44:00+00:00,0.044,-0.603
2018-12-23T15:36:00+00:00,0.078,-0.462
2018-12-23T19:28:00+00:00,0.023,-0.185
2018-12-23T23:20:00+00:00,0.034,-0.157
2018-12-24T03:12:00+00:00,0.019,-0.695
2018-12-24T07:04:00+00:00,0.134,-0.132
2018-12-24T10:56:00+00:00,0.055,-0.281
2018-12-24T14:48:00+00:00,0.047,-0.92
2018-12-24T18:40:00+00:00,0.038,-3.789
2018-12-24T22:32:00+00:00,0.044,-1.074
2018-12-25T02:24:00+00:00,0.041,-0.777
2018-12-25T06:16:00+00:00,0.037,-0.593
2018-12-25T10:08:00+00:00,0.037,-0.399
2018-12-25T14:00:00+00:00,0.052,-1.391
2018-12-25T17:52:00+00:00,0.038,-1.123
2018-12-25T21:44:00+00:00,0.044,-0.554
2018-12-26T01:36:00+00:00,0.05,-0.319
2018-12-26T05:28:00+00:00,0.034,-0.766
2018-12-26T09:20:00+00:00,0.056,-0.308
2018-12-26T13:12:00+00:00,0.079,-1.398
2018-12-26T17:04:00+00:00,0.052,-3.952
2018-12-26T20:56:00+00:00,0.048,-1.604
2018-12-27T00:48:00+00:00,0.044,-1.746
2018-12-27T04:40:00+00:00,0.035,-1.555
2018-12-27T08:32:00+00:00,0.097,-1.328
2018-12-27T12:24:00+00:00,0.053,-2.354
2018-12-27T16:16:00+00:00,0.047,-10.423
2018-12-27T20:08:00+00:00,0.049,-18.406
2018-12-28T00:00:00+00:00,0.133,-16.248
2018-12-28T03:52:00+00:00,0.034,-18.875
2018-12-28T07:44:00+00:00,0.039,-7.773
2018-12-28T11:36:00+00:00,0.204,-2.718
2018-12-28T15:28:00+00:00,0.092,-7.601
2018-12-28T19:20:00+00:00,0.039,-30.679
2018-12-28T23:12:00+00:00,0.041,-38.01
2018-12-29T03:04:00+00:00,0.061,-40.668
2018-12-29T06:56:00+00:00,0.023,-41.541
2018-12-29T10:48:00+00:00,0.016,-23.48
2018-12-29T14:40:00+00:00,0.285,-3.372
2018-12-29T18:32:00+00:00,0.02,-1.298
2018-12-29T22:24:00+00:00,0.028,-1.208
2018-12-30T02:16:00+00:00,0.01,-1.114
2018-12-30T06:08:00+00:00,0.002,-1.002
2018-12-30T10:00:00+00:00,0.024,-1.046
2018-12-30T13:52:00+00:00,0.012,-0.927
2018-12-30T17:44:00+00:00,0.006,-0.974
2018-12-30T21:36:00+00:00,0.007,-1.26
2018-12-31T01:28:00+00:00,0.006,-1.273
2018-12-31T05:20:00+00:00,0.017,-1.18
2018-12-31T09:12:00+00:00,0.01,-1.194
2018-12-31T13:04:00+00:00,0.026,-1.157
2018-12-31T16:56:00+00:00,0.014,-0.799
2018-12-31T20:48:00+00:00,0.007,-0.508
