Time,total GB/s read,total GB/s write
2018-09-25T14:20:00+01:00,0.418,-0.761
2018-09-25T18:12:00+01:00,0.22,-0.803
2018-09-25T22:04:00+01:00,0.14,-0.659
2018-09-26T01:56:00+01:00,0.074,-1.003
2018-09-26T05:48:00+01:00,0.219,-1.206
2018-09-26T09:40:00+01:00,0.197,-0.709
2018-09-26T13:32:00+01:00,0.144,-0.631
2018-09-26T17:24:00+01:00,0.092,-0.594
2018-09-26T21:16:00+01:00,0.092,-0.197
2018-09-27T01:08:00+01:00,0.069,-0.135
2018-09-27T05:00:00+01:00,0.071,-0.666
2018-09-27T08:52:00+01:00,0.242,-2.571
2018-09-27T12:44:00+01:00,0.24,-0.349
2018-09-27T16:36:00+01:00,0.134,-0.201
2018-09-27T20:28:00+01:00,0.124,-0.231
2018-09-28T00:20:00+01:00,0.066,-0.21
2018-09-28T04:12:00+01:00,0.072,-0.833
2018-09-28T08:04:00+01:00,0.237,-0.336
2018-09-28T11:56:00+01:00,0.14,-0.311
2018-09-28T15:48:00+01:00,0.059,-0.299
2018-09-28T19:40:00+01:00,0.02,-0.19
2018-09-28T23:32:00+01:00,0.036,-0.238
2018-09-29T03:24:00+01:00,0.033,-0.266
2018-09-29T07:16:00+01:00,0.066,-3.085
2018-09-29T11:08:00+01:00,0.22,-0.261
2018-09-29T15:00:00+01:00,0.107,-0.186
2018-09-29T18:52:00+01:00,0.096,-1.202
2018-09-29T22:44:00+01:00,0.094,-0.446
2018-09-30T02:36:00+01:00,0.069,-0.352
2018-09-30T06:28:00+01:00,0.071,-0.623
2018-09-30T10:20:00+01:00,0.212,-0.635
2018-09-30T14:12:00+01:00,0.157,-0.24
2018-09-30T18:04:00+01:00,0.112,-0.18
2018-09-30T21:56:00+01:00,0.106,-0.183
2018-10-01T01:48:00+01:00,0.077,-0.165
2018-10-01T05:40:00+01:00,0.163,-0.217
2018-10-01T09:32:00+01:00,0.492,-0.276
2018-10-01T13:24:00+01:00,0.133,-0.234
2018-10-01T17:16:00+01:00,0.056,-0.178
2018-10-01T21:08:00+01:00,0.077,-0.155
2018-10-02T01:00:00+01:00,0.037,-0.257
2018-10-02T04:52:00+01:00,0.053,-0.117
2018-10-02T08:44:00+01:00,0.191,-0.16
2018-10-02T12:36:00+01:00,0.081,-0.108
2018-10-02T16:28:00+01:00,0.072,-0.364
2018-10-02T20:20:00+01:00,0.039,-1.767
2018-10-03T00:12:00+01:00,0.074,-0.196
2018-10-03T04:04:00+01:00,0.058,-0.123
2018-10-03T07:56:00+01:00,0.162,-0.164
2018-10-03T11:48:00+01:00,0.112,-0.173
2018-10-03T15:40:00+01:00,0.11,-0.553
2018-10-03T19:32:00+01:00,0.052,-0.654
2018-10-03T23:24:00+01:00,0.07,-0.473
2018-10-04T03:16:00+01:00,0.08,-0.734
2018-10-04T07:08:00+01:00,0.151,-0.119
2018-10-04T11:00:00+01:00,0.232,-0.536
2018-10-04T14:52:00+01:00,0.094,-2.013
2018-10-04T18:44:00+01:00,0.122,-4.631
2018-10-04T22:36:00+01:00,0.145,-1.781
2018-10-05T02:28:00+01:00,0.094,-0.635
2018-10-05T06:20:00+01:00,0.079,-0.524
2018-10-05T10:12:00+01:00,0.24,-0.394
2018-10-05T14:04:00+01:00,0.254,-0.289
2018-10-05T17:56:00+01:00,0.22,-0.222
2018-10-05T21:48:00+01:00,0.062,-0.093
2018-10-06T01:40:00+01:00,0.14,-0.077
2018-10-06T05:32:00+01:00,0.09,-0.239
2018-10-06T09:24:00+01:00,0.097,-0.224
2018-10-06T13:16:00+01:00,0.142,-0.237
2018-10-06T17:08:00+01:00,0.17,-0.272
2018-10-06T21:00:00+01:00,0.137,-0.201
2018-10-07T00:52:00+01:00,0.082,-0.237
2018-10-07T04:44:00+01:00,0.081,-0.185
2018-10-07T08:36:00+01:00,0.096,-0.159
2018-10-07T12:28:00+01:00,0.224,-0.136
2018-10-07T16:20:00+01:00,0.121,-0.202
2018-10-07T20:12:00+01:00,0.197,-0.223
2018-10-08T00:04:00+01:00,0.086,-0.12
2018-10-08T03:56:00+01:00,0.084,-0.1
2018-10-08T07:48:00+01:00,0.282,-0.229
2018-10-08T11:40:00+01:00,0.385,-0.259
2018-10-08T15:32:00+01:00,0.234,-0.135
2018-10-08T19:24:00+01:00,0.148,-0.191
2018-10-08T23:16:00+01:00,0.147,-0.181
2018-10-09T03:08:00+01:00,0.129,-0.167
2018-10-09T07:00:00+01:00,0.16,-0.126
2018-10-09T10:52:00+01:00,0.326,-0.173
2018-10-09T14:44:00+01:00,0.236,-0.23
2018-10-09T18:36:00+01:00,0.171,-0.318
2018-10-09T22:28:00+01:00,0.216,-0.472
2018-10-10T02:20:00+01:00,0.208,-0.272
2018-10-10T06:12:00+01:00,0.305,-0.376
2018-10-10T10:04:00+01:00,0.367,-0.5
2018-10-10T13:56:00+01:00,0.265,-0.281
2018-10-10T17:48:00+01:00,0.265,-0.369
2018-10-10T21:40:00+01:00,0.203,-3.093
2018-10-11T01:32:00+01:00,0.145,-0.312
2018-10-11T05:24:00+01:00,0.332,-0.292
2018-10-11T09:16:00+01:00,0.445,-0.648
2018-10-11T13:08:00+01:00,0.376,-0.193
2018-10-11T17:00:00+01:00,0.198,-0.312
2018-10-11T20:52:00+01:00,0.242,-0.406
2018-10-12T00:44:00+01:00,0.236,-0.876
2018-10-12T04:36:00+01:00,0.186,-0.837
2018-10-12T08:28:00+01:00,0.579,-1.959
2018-10-12T12:20:00+01:00,0.359,-1.438
2018-10-12T16:12:00+01:00,0.505,-1.463
2018-10-12T20:04:00+01:00,0.349,-2.073
2018-10-12T23:56:00+01:00,0.173,-0.228
2018-10-13T03:48:00+01:00,0.311,-0.268
2018-10-13T07:40:00+01:00,0.283,-0.252
2018-10-13T11:32:00+01:00,0.767,-0.862
2018-10-13T15:24:00+01:00,0.354,-0.498
2018-10-13T19:16:00+01:00,0.474,-0.657
2018-10-13T23:08:00+01:00,0.342,-0.509
2018-10-14T03:00:00+01:00,0.285,-0.935
2018-10-14T06:52:00+01:00,0.255,-0.812
2018-10-14T10:44:00+01:00,0.357,-0.357
2018-10-14T14:36:00+01:00,0.489,-1.927
2018-10-14T18:28:00+01:00,0.282,-1.353
2018-10-14T22:20:00+01:00,0.191,-0.35
2018-10-15T02:12:00+01:00,0.144,-0.259
2018-10-15T06:04:00+01:00,0.25,-0.204
2018-10-15T09:56:00+01:00,0.35,-0.335
2018-10-15T13:48:00+01:00,0.357,-0.416
2018-10-15T17:40:00+01:00,0.263,-0.404
2018-10-15T21:32:00+01:00,0.229,-0.353
2018-10-16T01:24:00+01:00,0.246,-0.967
2018-10-16T05:16:00+01:00,0.319,-0.44
2018-10-16T09:08:00+01:00,0.69,-0.374
2018-10-16T13:00:00+01:00,0.333,-0.308
2018-10-16T16:52:00+01:00,0.282,-0.217
2018-10-16T20:44:00+01:00,0.219,-0.938
2018-10-17T00:36:00+01:00,0.268,-2.427
2018-10-17T04:28:00+01:00,0.228,-0.216
2018-10-17T08:20:00+01:00,0.345,-0.249
2018-10-17T12:12:00+01:00,0.361,-0.375
2018-10-17T16:04:00+01:00,0.271,-0.457
2018-10-17T19:56:00+01:00,0.273,-0.369
2018-10-17T23:48:00+01:00,0.322,-0.395
2018-10-18T03:40:00+01:00,0.186,-0.812
2018-10-18T07:32:00+01:00,0.262,-0.449
2018-10-18T11:24:00+01:00,0.273,-1.485
2018-10-18T15:16:00+01:00,0.179,-0.841
2018-10-18T19:08:00+01:00,0.18,-2.979
2018-10-18T23:00:00+01:00,0.195,-0.814
2018-10-19T02:52:00+01:00,0.077,-0.231
2018-10-19T06:44:00+01:00,0.198,-0.34
2018-10-19T10:36:00+01:00,0.373,-0.421
2018-10-19T14:28:00+01:00,0.287,-0.374
2018-10-19T18:20:00+01:00,0.179,-1.473
2018-10-19T22:12:00+01:00,0.235,-4.388
2018-10-20T02:04:00+01:00,null,null
2018-10-20T05:56:00+01:00,0.194,-0.808
2018-10-20T09:48:00+01:00,0.183,-0.36
2018-10-20T13:40:00+01:00,0.174,-0.891
2018-10-20T17:32:00+01:00,0.112,-2.746
2018-10-20T21:24:00+01:00,0.06,-0.215
2018-10-21T01:16:00+01:00,0.053,-0.161
2018-10-21T05:08:00+01:00,0.06,-0.157
2018-10-21T09:00:00+01:00,0.143,-0.177
2018-10-21T12:52:00+01:00,0.198,-0.18
2018-10-21T16:44:00+01:00,0.055,-0.159
2018-10-21T20:36:00+01:00,0.084,-0.177
2018-10-22T00:28:00+01:00,0.035,-0.725
2018-10-22T04:20:00+01:00,0.06,-0.109
2018-10-22T08:12:00+01:00,0.343,-0.239
2018-10-22T12:04:00+01:00,0.34,-0.376
2018-10-22T15:56:00+01:00,0.275,-2.646
2018-10-22T19:48:00+01:00,0.155,-0.21
2018-10-22T23:40:00+01:00,0.089,-0.172
2018-10-23T03:32:00+01:00,0.06,-0.113
2018-10-23T07:24:00+01:00,0.085,-0.202
2018-10-23T11:16:00+01:00,0.098,-0.378
2018-10-23T15:08:00+01:00,0.351,-0.324
2018-10-23T19:00:00+01:00,0.484,-0.265
2018-10-23T22:52:00+01:00,0.334,-0.302
2018-10-24T02:44:00+01:00,0.223,-0.794
2018-10-24T06:36:00+01:00,0.303,-0.24
2018-10-24T10:28:00+01:00,0.304,-0.39
2018-10-24T14:20:00+01:00,0.194,-0.564
2018-10-24T18:12:00+01:00,0.104,-3.601
2018-10-24T22:04:00+01:00,0.062,-0.398
2018-10-25T01:56:00+01:00,0.002,-0.001
2018-10-25T05:48:00+01:00,0.005,-0.001
2018-10-25T09:40:00+01:00,0.402,-0.031
2018-10-25T13:32:00+01:00,0.22,-0.302
2018-10-25T17:24:00+01:00,0.049,-0.253
2018-10-25T21:16:00+01:00,0.314,-0.098
2018-10-26T01:08:00+01:00,0.192,-0.517
2018-10-26T05:00:00+01:00,0.024,-0.102
2018-10-26T08:52:00+01:00,0.108,-0.129
2018-10-26T12:44:00+01:00,0.314,-0.083
2018-10-26T16:36:00+01:00,0.442,-0.106
2018-10-26T20:28:00+01:00,0.213,-1.57
2018-10-27T00:20:00+01:00,0.265,-0.159
2018-10-27T04:12:00+01:00,0.129,-0.071
2018-10-27T08:04:00+01:00,0.091,-0.074
2018-10-27T11:56:00+01:00,0.07,-0.075
2018-10-27T15:48:00+01:00,0.03,-0.067
2018-10-27T19:40:00+01:00,0.048,-0.079
2018-10-27T23:32:00+01:00,0.072,-0.087
2018-10-28T02:24:00+00:00,0.034,-0.38
2018-10-28T06:16:00+00:00,0.051,-0.112
2018-10-28T10:08:00+00:00,0.061,-0.091
2018-10-28T14:00:00+00:00,0.104,-0.442
2018-10-28T17:52:00+00:00,0.078,-1.191
2018-10-28T21:44:00+00:00,0.027,-1.312
2018-10-29T01:36:00+00:00,0.043,-0.995
2018-10-29T05:28:00+00:00,0.062,-0.986
2018-10-29T09:20:00+00:00,0.142,-0.1
2018-10-29T13:12:00+00:00,0.049,-0.25
2018-10-29T17:04:00+00:00,0.111,-0.346
2018-10-29T20:56:00+00:00,0.096,-0.062
2018-10-30T00:48:00+00:00,0.064,-0.007
2018-10-30T04:40:00+00:00,0.02,-0.331
2018-10-30T08:32:00+00:00,0.352,-0.813
2018-10-30T12:24:00+00:00,0.506,-1.265
2018-10-30T16:16:00+00:00,0.321,-0.746
2018-10-30T20:08:00+00:00,0.139,-0.467
2018-10-31T00:00:00+00:00,0.209,-0.528
2018-10-31T03:52:00+00:00,0.054,-0.146
2018-10-31T07:44:00+00:00,0.007,0
2018-10-31T11:36:00+00:00,null,null
2018-10-31T15:28:00+00:00,null,null
2018-10-31T19:20:00+00:00,null,null
2018-10-31T23:12:00+00:00,null,null
2018-11-01T03:04:00+00:00,null,null
2018-11-01T06:56:00+00:00,null,null
2018-11-01T10:48:00+00:00,0.339,-0.441
2018-11-01T14:40:00+00:00,0.149,-0.85
2018-11-01T18:32:00+00:00,0.191,-0.842
2018-11-01T22:24:00+00:00,0.176,-30.337
2018-11-02T02:16:00+00:00,0.1,-37.268
2018-11-02T06:08:00+00:00,0.131,-15.842
2018-11-02T10:00:00+00:00,0.258,-0.345
2018-11-02T13:52:00+00:00,0.367,-0.756
2018-11-02T17:44:00+00:00,0.234,-0.914
2018-11-02T21:36:00+00:00,0.097,-0.804
2018-11-03T01:28:00+00:00,0.096,-0.44
2018-11-03T05:20:00+00:00,0.243,-0.357
2018-11-03T09:12:00+00:00,0.342,-0.289
2018-11-03T13:04:00+00:00,0.177,-1.81
2018-11-03T16:56:00+00:00,0.189,-1.869
2018-11-03T20:48:00+00:00,0.186,-1.211
2018-11-04T00:40:00+00:00,0.113,-0.497
2018-11-04T04:32:00+00:00,0.13,-0.485
2018-11-04T08:24:00+00:00,0.162,-0.512
2018-11-04T12:16:00+00:00,0.225,-0.871
2018-11-04T16:08:00+00:00,0.295,-0.462
2018-11-04T20:00:00+00:00,0.138,-0.143
2018-11-04T23:52:00+00:00,0.145,-0.165
2018-11-05T03:44:00+00:00,0.15,-0.134
2018-11-05T07:36:00+00:00,0.709,-13.618
2018-11-05T11:28:00+00:00,1.513,-38.448
2018-11-05T15:20:00+00:00,1.503,-37.739
2018-11-05T19:12:00+00:00,1.315,-38.237
2018-11-05T23:04:00+00:00,1.413,-38.203
2018-11-06T02:56:00+00:00,1.483,-9.836
2018-11-06T06:48:00+00:00,0.279,-0.733
2018-11-06T10:40:00+00:00,1.001,-0.868
2018-11-06T14:32:00+00:00,1.156,-0.276
2018-11-06T18:24:00+00:00,1.021,-4.599
2018-11-06T22:16:00+00:00,0.626,-37.872
2018-11-07T02:08:00+00:00,0.115,-38.363
2018-11-07T06:00:00+00:00,0.181,-38.304
2018-11-07T09:52:00+00:00,0.196,-31.448
2018-11-07T13:44:00+00:00,0.398,-0.42
2018-11-07T17:36:00+00:00,0.201,-0.491
2018-11-07T21:28:00+00:00,0.244,-0.487
2018-11-08T01:20:00+00:00,0.156,-0.984
2018-11-08T05:12:00+00:00,0.197,-0.589
2018-11-08T09:04:00+00:00,0.246,-0.368
2018-11-08T12:56:00+00:00,0.395,-0.385
2018-11-08T16:48:00+00:00,0.254,-0.366
2018-11-08T20:40:00+00:00,0.542,-1.068
2018-11-09T00:32:00+00:00,0.317,-3.306
2018-11-09T04:24:00+00:00,0.377,-0.456
2018-11-09T08:16:00+00:00,0.441,-0.554
2018-11-09T12:08:00+00:00,0.357,-0.482
2018-11-09T16:00:00+00:00,0.61,-0.765
2018-11-09T19:52:00+00:00,1.176,-0.74
2018-11-09T23:44:00+00:00,1.236,-0.559
2018-11-10T03:36:00+00:00,0.218,-0.344
2018-11-10T07:28:00+00:00,0.983,-0.859
2018-11-10T11:20:00+00:00,0.576,-0.408
2018-11-10T15:12:00+00:00,0.512,-1.96
2018-11-10T19:04:00+00:00,0.638,-1.95
2018-11-10T22:56:00+00:00,0.246,-0.22
2018-11-11T02:48:00+00:00,0.065,-0.168
2018-11-11T06:40:00+00:00,0.112,-0.348
2018-11-11T10:32:00+00:00,0.139,-0.225
2018-11-11T14:24:00+00:00,1.699,-1.127
2018-11-11T18:16:00+00:00,0.396,-1.826
2018-11-11T22:08:00+00:00,0.161,-2.607
2018-11-12T02:00:00+00:00,0.377,-2.923
2018-11-12T05:52:00+00:00,0.133,-2.405
2018-11-12T09:44:00+00:00,0.296,-0.454
2018-11-12T13:36:00+00:00,0.195,-0.707
2018-11-12T17:28:00+00:00,0.093,-2.891
2018-11-12T21:20:00+00:00,0.124,-0.96
2018-11-13T01:12:00+00:00,0.993,-0.806
2018-11-13T05:04:00+00:00,3.018,-0.693
2018-11-13T08:56:00+00:00,0.216,-0.258
2018-11-13T12:48:00+00:00,0.182,-0.359
2018-11-13T16:40:00+00:00,0.094,-0.281
2018-11-13T20:32:00+00:00,1.574,-0.426
2018-11-14T00:24:00+00:00,0.092,-0.549
2018-11-14T04:16:00+00:00,0.123,-0.773
2018-11-14T08:08:00+00:00,0.164,-0.095
2018-11-14T12:00:00+00:00,0.157,-0.14
2018-11-14T15:52:00+00:00,0.108,-0.133
2018-11-14T19:44:00+00:00,1.719,-3.158
2018-11-14T23:36:00+00:00,1.384,-0.861
2018-11-15T03:28:00+00:00,0.295,-0.29
2018-11-15T07:20:00+00:00,1.214,-0.218
2018-11-15T11:12:00+00:00,0.6,-0.295
2018-11-15T15:04:00+00:00,0.163,-0.246
2018-11-15T18:56:00+00:00,0.173,-0.313
2018-11-15T22:48:00+00:00,1.665,-0.589
2018-11-16T02:40:00+00:00,0.14,-1.221
2018-11-16T06:32:00+00:00,0.186,-0.185
2018-11-16T10:24:00+00:00,0.157,-0.209
2018-11-16T14:16:00+00:00,0.161,-0.149
2018-11-16T18:08:00+00:00,0.202,-0.223
2018-11-16T22:00:00+00:00,0.634,-1.796
2018-11-17T01:52:00+00:00,0.012,-4.887
2018-11-17T05:44:00+00:00,0.094,-0.282
2018-11-17T09:36:00+00:00,0.74,-0.297
2018-11-17T13:28:00+00:00,0.954,-0.337
2018-11-17T17:20:00+00:00,0.126,-0.295
2018-11-17T21:12:00+00:00,0.177,-0.23
2018-11-18T01:04:00+00:00,0.106,-0.18
2018-11-18T04:56:00+00:00,0.717,-0.282
2018-11-18T08:48:00+00:00,1.102,-0.267
2018-11-18T12:40:00+00:00,0.136,-0.185
2018-11-18T16:32:00+00:00,0.079,-0.175
2018-11-18T20:24:00+00:00,0.125,-0.223
2018-11-19T00:16:00+00:00,0.123,-0.558
2018-11-19T04:08:00+00:00,0.095,-0.679
2018-11-19T08:00:00+00:00,0.161,-0.467
2018-11-19T11:52:00+00:00,2.485,-0.208
2018-11-19T15:44:00+00:00,0.143,-0.324
2018-11-19T19:36:00+00:00,0.047,-0.145
2018-11-19T23:28:00+00:00,0.133,-0.256
2018-11-20T03:20:00+00:00,0.156,-0.204
2018-11-20T07:12:00+00:00,0.123,-0.234
2018-11-20T11:04:00+00:00,0.124,-0.664
2018-11-20T14:56:00+00:00,0.195,-0.44
2018-11-20T18:48:00+00:00,0.143,-0.363
2018-11-20T22:40:00+00:00,0.069,-0.2
2018-11-21T02:32:00+00:00,0.097,-0.228
2018-11-21T06:24:00+00:00,0.142,-0.213
2018-11-21T10:16:00+00:00,0.168,-0.25
2018-11-21T14:08:00+00:00,0.133,-0.293
2018-11-21T18:00:00+00:00,0.057,-0.321
2018-11-21T21:52:00+00:00,0.381,-0.31
2018-11-22T01:44:00+00:00,0.371,-0.277
2018-11-22T05:36:00+00:00,0.094,-0.212
2018-11-22T09:28:00+00:00,0.274,-0.269
2018-11-22T13:20:00+00:00,0.165,-0.16
2018-11-22T17:12:00+00:00,0.29,-0.28
2018-11-22T21:04:00+00:00,0.182,-0.267
2018-11-23T00:56:00+00:00,0.316,-0.64
2018-11-23T04:48:00+00:00,2.309,-1.775
2018-11-23T08:40:00+00:00,0.859,-0.504
2018-11-23T12:32:00+00:00,0.524,-0.318
2018-11-23T16:24:00+00:00,0.206,-0.344
2018-11-23T20:16:00+00:00,0.201,-0.407
2018-11-24T00:08:00+00:00,0.233,-0.421
2018-11-24T04:00:00+00:00,0.167,-0.401
2018-11-24T07:52:00+00:00,0.148,-0.422
2018-11-24T11:44:00+00:00,0.242,-0.282
2018-11-24T15:36:00+00:00,0.203,-0.215
2018-11-24T19:28:00+00:00,0.138,-0.176
2018-11-24T23:20:00+00:00,0.166,-0.205
2018-11-25T03:12:00+00:00,0.18,-0.204
2018-11-25T07:04:00+00:00,0.198,-0.211
2018-11-25T10:56:00+00:00,0.123,-0.328
2018-11-25T14:48:00+00:00,0.291,-0.391
2018-11-25T18:40:00+00:00,0.187,-0.254
2018-11-25T22:32:00+00:00,0.07,-0.228
2018-11-26T02:24:00+00:00,0.079,-0.209
2018-11-26T06:16:00+00:00,0.293,-0.281
2018-11-26T10:08:00+00:00,0.2,-0.475
2018-11-26T14:00:00+00:00,0.18,-0.487
2018-11-26T17:52:00+00:00,0.082,-0.667
2018-11-26T21:44:00+00:00,0.303,-1.374
2018-11-27T01:36:00+00:00,0.211,-2.334
2018-11-27T05:28:00+00:00,0.125,-3.096
2018-11-27T09:20:00+00:00,0.174,-0.882
2018-11-27T13:12:00+00:00,0.361,-0.464
2018-11-27T17:04:00+00:00,1.692,-0.919
2018-11-27T20:56:00+00:00,0.195,-0.46
2018-11-28T00:48:00+00:00,0.145,-0.291
2018-11-28T04:40:00+00:00,0.651,-0.26
2018-11-28T08:32:00+00:00,0.312,-0.293
2018-11-28T12:24:00+00:00,0.246,-0.639
2018-11-28T16:16:00+00:00,0.449,-0.404
2018-11-28T20:08:00+00:00,0.165,-0.239
2018-11-29T00:00:00+00:00,0.054,-0.349
2018-11-29T03:52:00+00:00,0.039,-0.251
2018-11-29T07:44:00+00:00,0.202,-0.327
2018-11-29T11:36:00+00:00,0.25,-0.388
2018-11-29T15:28:00+00:00,0.172,-0.407
2018-11-29T19:20:00+00:00,0.543,-0.342
2018-11-29T23:12:00+00:00,1.196,-0.288
2018-11-30T03:04:00+00:00,0.166,-0.221
2018-11-30T06:56:00+00:00,0.202,-0.18
2018-11-30T10:48:00+00:00,0.854,-0.154
2018-11-30T14:40:00+00:00,4.069,-0.289
2018-11-30T18:32:00+00:00,4.031,-1.092
2018-11-30T22:24:00+00:00,2.384,-1.037
2018-12-01T02:16:00+00:00,0.084,-0.501
2018-12-01T06:08:00+00:00,0.264,-0.316
2018-12-01T10:00:00+00:00,0.148,-0.305
2018-12-01T13:52:00+00:00,0.291,-0.387
2018-12-01T17:44:00+00:00,0.091,-0.194
2018-12-01T21:36:00+00:00,0.126,-0.184
2018-12-02T01:28:00+00:00,0.022,-0.248
2018-12-02T05:20:00+00:00,0.025,-24.902
2018-12-02T09:12:00+00:00,0.143,-10.214
2018-12-02T13:04:00+00:00,0.253,-0.462
2018-12-02T16:56:00+00:00,0.089,-3.251
2018-12-02T20:48:00+00:00,0.05,-10.245
2018-12-03T00:40:00+00:00,0.022,-10.248
2018-12-03T04:32:00+00:00,0.02,-10.386
2018-12-03T08:24:00+00:00,0.168,-10.853
2018-12-03T12:16:00+00:00,0.321,-1.05
2018-12-03T16:08:00+00:00,0.154,-0.232
2018-12-03T20:00:00+00:00,0.077,-0.291
2018-12-03T23:52:00+00:00,0.097,-0.206
2018-12-04T03:44:00+00:00,0.057,-0.219
2018-12-04T07:36:00+00:00,4.26,-0.278
2018-12-04T11:28:00+00:00,0.925,-0.437
2018-12-04T15:20:00+00:00,0.385,-1.702
2018-12-04T19:12:00+00:00,0.087,-0.174
2018-12-04T23:04:00+00:00,0.11,-0.153
2018-12-05T02:56:00+00:00,0.094,-0.128
2018-12-05T06:48:00+00:00,0.424,-0.403
2018-12-05T10:40:00+00:00,0.248,-0.212
2018-12-05T14:32:00+00:00,0.147,-0.171
2018-12-05T18:24:00+00:00,0.13,-0.221
2018-12-05T22:16:00+00:00,0.103,-0.183
2018-12-06T02:08:00+00:00,0.065,-0.092
2018-12-06T06:00:00+00:00,0.075,-0.132
2018-12-06T09:52:00+00:00,1.156,-0.33
2018-12-06T13:44:00+00:00,0.156,-0.637
2018-12-06T17:36:00+00:00,0.071,-0.692
2018-12-06T21:28:00+00:00,0.322,-0.53
2018-12-07T01:20:00+00:00,0.244,-0.372
2018-12-07T05:12:00+00:00,0.226,-0.329
2018-12-07T09:04:00+00:00,0.509,-0.57
2018-12-07T12:56:00+00:00,0.122,-0.344
2018-12-07T16:48:00+00:00,0.516,-0.355
2018-12-07T20:40:00+00:00,0.368,-0.249
2018-12-08T00:32:00+00:00,0.368,-0.35
2018-12-08T04:24:00+00:00,0.055,-0.221
2018-12-08T08:16:00+00:00,0.179,-0.228
2018-12-08T12:08:00+00:00,0.117,-0.296
2018-12-08T16:00:00+00:00,0.354,-0.408
2018-12-08T19:52:00+00:00,0.118,-0.221
2018-12-08T23:44:00+00:00,0.081,-0.254
2018-12-09T03:36:00+00:00,0.083,-0.184
2018-12-09T07:28:00+00:00,0.269,-0.348
2018-12-09T11:20:00+00:00,0.179,-0.204
2018-12-09T15:12:00+00:00,0.402,-0.461
2018-12-09T19:04:00+00:00,0.251,-0.348
2018-12-09T22:56:00+00:00,0.328,-0.357
2018-12-10T02:48:00+00:00,0.13,-0.266
2018-12-10T06:40:00+00:00,0.226,-0.228
2018-12-10T10:32:00+00:00,0.407,-0.561
2018-12-10T14:24:00+00:00,0.23,-0.402
2018-12-10T18:16:00+00:00,0.357,-0.191
2018-12-10T22:08:00+00:00,0.152,-0.289
2018-12-11T02:00:00+00:00,0.288,-0.276
2018-12-11T05:52:00+00:00,2.807,-1.158
2018-12-11T09:44:00+00:00,0.354,-0.476
2018-12-11T13:36:00+00:00,0.35,-0.351
2018-12-11T17:28:00+00:00,0.566,-0.47
2018-12-11T21:20:00+00:00,0.288,-0.222
2018-12-12T01:12:00+00:00,0.124,-0.135
2018-12-12T05:04:00+00:00,0.019,-0.039
2018-12-12T08:56:00+00:00,0.003,-0.001
2018-12-12T12:48:00+00:00,1.389,-0.175
2018-12-12T16:40:00+00:00,0.353,-0.473
2018-12-12T20:32:00+00:00,1.19,-0.457
2018-12-13T00:24:00+00:00,0.384,-0.373
2018-12-13T04:16:00+00:00,0.18,-0.314
2018-12-13T08:08:00+00:00,0.822,-0.365
2018-12-13T12:00:00+00:00,0.595,-0.555
2018-12-13T15:52:00+00:00,2.516,-0.603
2018-12-13T19:44:00+00:00,0.813,-0.531
2018-12-13T23:36:00+00:00,0.24,-0.356
2018-12-14T03:28:00+00:00,0.101,-0.358
2018-12-14T07:20:00+00:00,1.299,-0.39
2018-12-14T11:12:00+00:00,0.845,-0.456
2018-12-14T15:04:00+00:00,0.836,-0.419
2018-12-14T18:56:00+00:00,1.269,-0.47
2018-12-14T22:48:00+00:00,0.545,-0.355
2018-12-15T02:40:00+00:00,null,null
2018-12-15T06:32:00+00:00,0.194,-0.236
2018-12-15T10:24:00+00:00,0.63,-0.156
2018-12-15T14:16:00+00:00,0.215,-0.443
2018-12-15T18:08:00+00:00,0.259,-0.211
2018-12-15T22:00:00+00:00,0.158,-0.116
2018-12-16T01:52:00+00:00,0.041,-0.086
2018-12-16T05:44:00+00:00,0.022,-0.085
2018-12-16T09:36:00+00:00,0.486,-0.282
2018-12-16T13:28:00+00:00,0.314,-0.072
2018-12-16T17:20:00+00:00,0.707,-0.1
2018-12-16T21:12:00+00:00,0.113,-0.095
2018-12-17T01:04:00+00:00,0.113,-0.198
2018-12-17T04:56:00+00:00,0.037,-0.164
2018-12-17T08:48:00+00:00,0.423,-0.268
2018-12-17T12:40:00+00:00,0.199,-0.512
2018-12-17T16:32:00+00:00,0.569,-0.399
2018-12-17T20:24:00+00:00,1.925,-0.281
2018-12-18T00:16:00+00:00,0.165,-0.278
2018-12-18T04:08:00+00:00,0.432,-0.248
2018-12-18T08:00:00+00:00,0.288,-0.25
2018-12-18T11:52:00+00:00,0.565,-0.531
2018-12-18T15:44:00+00:00,0.508,-0.902
2018-12-18T19:36:00+00:00,1.31,-0.476
2018-12-18T23:28:00+00:00,0.563,-0.471
2018-12-19T03:20:00+00:00,0.38,-0.387
2018-12-19T07:12:00+00:00,0.607,-0.334
2018-12-19T11:04:00+00:00,0.665,-0.417
2018-12-19T14:56:00+00:00,0.859,-1.032
2018-12-19T18:48:00+00:00,0.44,-1.444
2018-12-19T22:40:00+00:00,0.75,-1.006
2018-12-20T02:32:00+00:00,0.197,-0.891
2018-12-20T06:24:00+00:00,0.902,-0.328
2018-12-20T10:16:00+00:00,0.779,-0.437
2018-12-20T14:08:00+00:00,0.526,-0.593
2018-12-20T18:00:00+00:00,0.593,-3.168
2018-12-20T21:52:00+00:00,0.816,-0.724
2018-12-21T01:44:00+00:00,0.382,-0.504
2018-12-21T05:36:00+00:00,0.544,-0.606
